datetime,energy_consumption,temperature,humidity,wind_speed
2023-06-27 05:00:00,2860.38,25.81,47.01,4.3
2023-06-27 06:00:00,2882.95,22.83,74.42,2.45
2023-06-27 07:00:00,2917.76,22.17,46.11,8.17
2023-06-27 08:00:00,2808.23,18.6,55.0,4.61
2023-06-27 09:00:00,2941.05,17.32,48.8,6.16
2023-06-27 10:00:00,3008.7,19.28,60.42,6.12
2023-06-27 11:00:00,2965.31,19.24,46.61,7.0
2023-06-27 12:00:00,2988.42,18.04,50.94,4.8
2023-06-27 13:00:00,3033.31,21.19,47.64,2.73
2023-06-27 14:00:00,2945.06,19.78,67.09,4.04
2023-06-27 15:00:00,2923.46,17.95,61.11,8.34
2023-06-27 16:00:00,2964.28,15.68,63.15,4.25
2023-06-27 17:00:00,2817.3,20.23,44.88,4.58
2023-06-27 18:00:00,2802.39,18.03,65.1,4.42
2023-06-27 19:00:00,2846.14,18.06,37.75,5.75
2023-06-27 20:00:00,2774.86,21.68,74.38,4.21
2023-06-27 21:00:00,2633.54,23.74,65.96,2.78
2023-06-27 22:00:00,2544.11,19.35,63.44,5.3
2023-06-27 23:00:00,2561.22,19.41,43.7,1.62
2023-06-28 00:00:00,2457.34,16.88,83.93,5.84
2023-06-28 01:00:00,2638.68,17.9,57.69,3.41
2023-06-28 02:00:00,2612.36,16.14,56.26,2.71
2023-06-28 03:00:00,2709.03,21.74,66.5,4.97
2023-06-28 04:00:00,2701.29,19.09,56.49,5.48
2023-06-28 05:00:00,2745.03,20.45,93.94,5.16
2023-06-28 06:00:00,2830.56,16.32,31.45,7.98
2023-06-28 07:00:00,2874.82,18.29,59.52,3.2
2023-06-28 08:00:00,2884.01,19.72,61.05,7.55
2023-06-28 09:00:00,3052.27,18.63,27.24,3.74
2023-06-28 10:00:00,2968.51,21.73,66.07,7.31
2023-06-28 11:00:00,2976.92,13.7,45.49,2.93
2023-06-28 12:00:00,3012.05,19.1,70.11,6.91
2023-06-28 13:00:00,3017.66,21.44,71.45,3.76
2023-06-28 14:00:00,3044.96,22.97,56.09,5.52
2023-06-28 15:00:00,2895.76,18.11,49.64,3.41
2023-06-28 16:00:00,2908.83,20.32,78.4,4.82
2023-06-28 17:00:00,2929.61,20.51,52.47,4.58
2023-06-28 18:00:00,2848.19,23.3,67.03,7.27
2023-06-28 19:00:00,2849.96,25.95,79.13,5.98
2023-06-28 20:00:00,2716.14,24.72,38.88,4.63
2023-06-28 21:00:00,2670.75,20.23,72.53,3.4
2023-06-28 22:00:00,2700.25,18.05,76.57,5.42
2023-06-28 23:00:00,2631.13,19.28,38.26,5.08
2023-06-29 00:00:00,2487.23,25.3,84.1,3.82
2023-06-29 01:00:00,2604.21,18.95,86.52,3.5
2023-06-29 02:00:00,2703.93,23.08,36.41,3.04
2023-06-29 03:00:00,2648.52,16.24,59.36,5.16
2023-06-29 04:00:00,2708.0,17.97,53.67,7.61
2023-06-29 05:00:00,2819.71,21.96,36.3,9.5
2023-06-29 06:00:00,2872.37,20.64,47.94,4.69
2023-06-29 07:00:00,2886.36,18.22,63.9,7.74
2023-06-29 08:00:00,2941.99,21.53,77.03,3.27
2023-06-29 09:00:00,2927.22,22.86,29.91,4.98
2023-06-29 10:00:00,2936.99,20.78,59.64,2.72
2023-06-29 11:00:00,3008.08,20.41,56.77,1.24
2023-06-29 12:00:00,3000.43,17.59,58.48,4.29
2023-06-29 13:00:00,3015.99,26.5,39.61,3.85
2023-06-29 14:00:00,3021.66,18.31,58.95,5.54
2023-06-29 15:00:00,2977.85,18.08,70.92,5.61
2023-06-29 16:00:00,2914.33,21.71,32.53,12.32
2023-06-29 17:00:00,2954.22,18.11,17.37,7.29
2023-06-29 18:00:00,2879.61,18.13,46.65,8.0
2023-06-29 19:00:00,2794.02,20.69,51.61,6.38
2023-06-29 20:00:00,2814.13,20.49,77.31,8.12
2023-06-29 21:00:00,2635.33,20.81,66.19,5.26
2023-06-29 22:00:00,2628.58,21.99,80.25,3.2
2023-06-29 23:00:00,2497.82,16.97,61.03,6.34
2023-06-30 00:00:00,2466.22,19.7,62.73,6.7
2023-06-30 01:00:00,2551.26,24.36,88.82,6.67
2023-06-30 02:00:00,2542.47,17.1,44.16,6.38
2023-06-30 03:00:00,2764.86,18.5,60.23,1.24
2023-06-30 04:00:00,2652.7,22.24,43.84,7.55
2023-06-30 05:00:00,2779.48,24.39,53.47,8.26
2023-06-30 06:00:00,2782.83,19.94,65.59,2.6
2023-06-30 07:00:00,2900.37,18.15,77.36,4.47
2023-06-30 08:00:00,2850.39,22.05,31.2,5.16
2023-06-30 09:00:00,2889.81,20.24,43.33,7.66
2023-06-30 10:00:00,2999.47,22.14,65.86,3.19
2023-06-30 11:00:00,3037.54,19.25,78.21,7.1
2023-06-30 12:00:00,2984.52,15.21,74.11,1.93
2023-06-30 13:00:00,2984.58,20.26,79.02,3.51
2023-06-30 14:00:00,2978.14,16.51,77.64,5.59
2023-06-30 15:00:00,2865.8,18.14,31.08,4.67
2023-06-30 16:00:00,3011.42,15.36,78.17,4.39
2023-06-30 17:00:00,2881.61,21.99,62.68,4.53
2023-06-30 18:00:00,2886.42,22.31,48.54,2.44
2023-06-30 19:00:00,2784.12,15.01,73.23,1.93
2023-06-30 20:00:00,2716.44,21.51,52.41,3.36
2023-06-30 21:00:00,2674.44,16.0,40.92,2.81
2023-06-30 22:00:00,2667.6,18.53,87.9,4.83
2023-06-30 23:00:00,2615.35,20.89,56.28,6.63
2023-07-01 00:00:00,1694.57,11.35,55.48,7.05
2023-07-01 01:00:00,1260.9261124199734,7.66,59.21,6.01
2023-07-01 02:00:00,1692.73,9.98,66.57,7.14
2023-07-01 03:00:00,1658.37,10.31,62.66,3.24
2023-07-01 04:00:00,1802.36,11.47,42.84,7.28
2023-07-01 05:00:00,1902.96,15.56,36.83,5.58
2023-07-01 06:00:00,1834.27,11.99,74.87,6.35
2023-07-01 07:00:00,1888.64,4.33,39.92,2.31
2023-07-01 08:00:00,1822.07,9.25,62.72,6.0
2023-07-01 09:00:00,1996.44,10.0,68.82,3.56
2023-07-01 10:00:00,1944.78,10.6,85.33,5.82
2023-07-01 11:00:00,2008.39,18.2,64.73,4.83
2023-07-01 12:00:00,2099.37,18.15,52.59,4.94
2023-07-01 13:00:00,1996.68,11.94,40.62,6.52
2023-07-01 14:00:00,1955.55,14.1,25.67,3.21
2023-07-01 15:00:00,1944.4,12.82,55.99,5.9
2023-07-01 16:00:00,1913.52,13.32,33.9,7.75
2023-07-01 17:00:00,2013.68,15.8,49.53,4.12
2023-07-01 18:00:00,1888.26,4.48,74.2,6.65
2023-07-01 19:00:00,1841.84,13.85,44.45,1.51
2023-07-01 20:00:00,1755.52,10.98,27.53,6.23
2023-07-01 21:00:00,1757.51,12.91,75.86,5.71
2023-07-01 22:00:00,1733.8,18.44,69.69,3.9
2023-07-01 23:00:00,1686.43,13.93,76.12,5.85
2023-07-02 00:00:00,1652.87,15.18,68.7,4.48
2023-07-02 01:00:00,1712.83,10.17,81.09,8.34
2023-07-02 02:00:00,1720.82,9.67,42.25,7.99
2023-07-02 03:00:00,1783.17,8.11,62.57,2.5
2023-07-02 04:00:00,1819.91,14.96,49.44,3.51
2023-07-02 05:00:00,1840.65,17.81,55.94,4.07
2023-07-02 06:00:00,1916.84,14.2,75.28,7.18
2023-07-02 07:00:00,1929.68,10.62,38.59,3.28
2023-07-02 08:00:00,1943.17,8.98,42.31,2.04
2023-07-02 09:00:00,1997.14,11.42,41.32,4.61
2023-07-02 10:00:00,2053.08,17.94,73.21,6.48
2023-07-02 11:00:00,1932.39,11.41,48.9,6.19
2023-07-02 12:00:00,2042.76,9.39,34.92,7.74
2023-07-02 13:00:00,1971.52,15.62,42.44,3.75
2023-07-02 14:00:00,1987.46,9.08,49.11,5.71
2023-07-02 15:00:00,1966.26,6.46,63.25,5.75
2023-07-02 16:00:00,1963.82,14.0,70.31,7.82
2023-07-02 17:00:00,1961.69,11.0,44.09,6.05
2023-07-02 18:00:00,1882.35,19.56,57.5,5.25
2023-07-02 19:00:00,1849.96,15.44,40.06,4.71
2023-07-02 20:00:00,1806.79,7.86,48.54,3.23
2023-07-02 21:00:00,1843.36,12.78,45.12,7.07
2023-07-02 22:00:00,1768.39,8.41,65.75,5.35
2023-07-02 23:00:00,1757.94,17.42,34.9,8.29
2023-07-03 00:00:00,2376.63,13.72,62.83,4.61
2023-07-03 01:00:00,2399.09,13.37,73.77,7.41
2023-07-03 02:00:00,2406.91,13.8,72.88,5.49
2023-07-03 03:00:00,2608.22,11.12,33.06,1.4
2023-07-03 04:00:00,2588.26,12.73,90.4,5.64
2023-07-03 05:00:00,2688.75,13.06,61.57,2.78
2023-07-03 06:00:00,2740.59,15.4,73.55,6.58
2023-07-03 07:00:00,2779.5,10.42,55.22,3.94
2023-07-03 08:00:00,2765.04,11.62,72.2,6.71
2023-07-03 09:00:00,2781.34,12.62,66.78,7.29
2023-07-03 10:00:00,2824.82,10.36,85.83,4.03
2023-07-03 11:00:00,2774.38,12.03,69.67,6.15
2023-07-03 12:00:00,2760.59,13.29,59.69,3.33
2023-07-03 13:00:00,2827.42,9.37,57.37,5.06
2023-07-03 14:00:00,2779.11,18.01,48.04,3.15
2023-07-03 15:00:00,2841.33,13.45,76.18,6.76
2023-07-03 16:00:00,2810.65,9.97,61.23,3.27
2023-07-03 17:00:00,2709.46,15.37,80.75,6.11
2023-07-03 18:00:00,2709.44,13.49,41.02,3.6
2023-07-03 19:00:00,2690.38,12.29,66.22,5.82
2023-07-03 20:00:00,2634.3,15.14,68.6,2.53
2023-07-03 21:00:00,2592.64,13.96,69.57,6.64
2023-07-03 22:00:00,2432.69,20.49,38.16,5.34
2023-07-03 23:00:00,2350.67,16.43,69.1,6.65
2023-07-04 00:00:00,2370.82,8.55,56.6,3.03
2023-07-04 01:00:00,2394.59,11.04,61.68,4.77
2023-07-04 02:00:00,2440.67,12.84,57.22,2.84
2023-07-04 03:00:00,2473.0,14.0,50.86,5.86
2023-07-04 04:00:00,2562.02,8.63,33.06,6.58
2023-07-04 05:00:00,2621.24,11.92,36.8,3.59
2023-07-04 06:00:00,2653.01,14.08,46.87,7.68
2023-07-04 07:00:00,2718.36,19.86,76.01,3.36
2023-07-04 08:00:00,2811.45,11.3,33.48,4.58
2023-07-04 09:00:00,2802.03,9.43,61.95,4.3
2023-07-04 10:00:00,2902.44,16.61,57.2,5.37
2023-07-04 11:00:00,2847.96,18.17,65.29,5.84
2023-07-04 12:00:00,2923.28,12.0,62.3,4.02
2023-07-04 13:00:00,2861.17,14.04,55.12,4.67
2023-07-04 14:00:00,2816.4,15.05,77.99,6.34
2023-07-04 15:00:00,2870.06,12.78,83.51,2.68
2023-07-04 16:00:00,2713.41,13.68,54.16,5.32
2023-07-04 17:00:00,2747.46,14.82,70.09,6.49
2023-07-04 18:00:00,2699.6,12.09,46.56,5.95
2023-07-04 19:00:00,2667.04,16.23,65.98,4.57
2023-07-04 20:00:00,2575.9,14.44,58.96,4.61
2023-07-04 21:00:00,2549.52,12.81,48.43,5.38
2023-07-04 22:00:00,2424.69,14.45,45.5,6.29
2023-07-04 23:00:00,2329.3,12.5,59.55,2.4
2023-07-05 00:00:00,2383.32,17.19,43.74,6.06
2023-07-05 01:00:00,2376.02,9.98,48.17,1.55
2023-07-05 02:00:00,2479.54,10.04,55.65,5.7
2023-07-05 03:00:00,2545.98,12.43,80.1,5.51
2023-07-05 04:00:00,2695.45,8.74,49.66,6.22
2023-07-05 05:00:00,2622.25,9.35,27.67,4.38
2023-07-05 06:00:00,2630.67,10.15,46.06,2.58
2023-07-05 07:00:00,2680.19,8.66,29.99,0.0
2023-07-05 08:00:00,2734.9,1.9,65.28,5.33
2023-07-05 09:00:00,2779.22,11.49,70.77,6.39
2023-07-05 10:00:00,2834.76,8.73,48.1,5.39
2023-07-05 11:00:00,2751.3,12.32,42.84,4.01
2023-07-05 12:00:00,2847.79,15.11,77.1,2.02
2023-07-05 13:00:00,2821.43,10.62,94.51,3.91
2023-07-05 14:00:00,2881.15,7.72,62.1,8.36
2023-07-05 15:00:00,2848.94,5.24,71.33,3.57
2023-07-05 16:00:00,2836.52,10.85,41.6,2.01
2023-07-05 17:00:00,2744.84,10.54,56.98,3.88
2023-07-05 18:00:00,2611.49,14.08,51.77,3.18
2023-07-05 19:00:00,2675.09,9.54,82.62,4.8
2023-07-05 20:00:00,2557.26,14.94,68.49,2.98
2023-07-05 21:00:00,2511.39,15.79,65.71,6.35
2023-07-05 22:00:00,2444.55,11.46,48.77,2.1
2023-07-05 23:00:00,2387.59,13.29,77.51,4.33
2023-07-06 00:00:00,2290.35,11.18,66.06,6.01
2023-07-06 01:00:00,2372.9,12.63,36.26,3.56
2023-07-06 02:00:00,2429.63,13.32,48.4,5.49
2023-07-06 03:00:00,2587.5,12.59,82.81,4.89
2023-07-06 04:00:00,2647.11,10.67,62.77,5.04
2023-07-06 05:00:00,2733.81,9.82,62.64,6.55
2023-07-06 06:00:00,2721.7,17.39,59.39,3.36
2023-07-06 07:00:00,2754.92,12.63,41.23,4.51
2023-07-06 08:00:00,2821.54,14.75,47.41,4.29
2023-07-06 09:00:00,2798.23,15.19,76.06,6.72
2023-07-06 10:00:00,2799.75,17.89,48.92,2.88
2023-07-06 11:00:00,2811.92,15.79,59.62,6.23
2023-07-06 12:00:00,2861.53,12.87,63.46,1.75
2023-07-06 13:00:00,2886.29,15.22,57.53,7.87
2023-07-06 14:00:00,2846.29,15.23,71.52,5.61
2023-07-06 15:00:00,2812.26,6.0,45.01,4.98
2023-07-06 16:00:00,2753.77,14.2,52.44,1.76
2023-07-06 17:00:00,2723.35,9.93,21.03,3.28
2023-07-06 18:00:00,2799.34,9.9,52.74,4.88
2023-07-06 19:00:00,2685.16,11.23,47.59,1.1
2023-07-06 20:00:00,2637.09,9.93,45.55,4.5
2023-07-06 21:00:00,2487.89,10.95,50.53,4.58
2023-07-06 22:00:00,2425.6,12.72,60.02,1.47
2023-07-06 23:00:00,2415.57,14.18,50.2,7.51
2023-07-07 00:00:00,2407.78,13.97,59.56,5.23
2023-07-07 01:00:00,2459.59,16.72,69.17,3.81
2023-07-07 02:00:00,2506.8,13.67,40.95,9.04
2023-07-07 03:00:00,2516.19,11.87,49.8,6.15
2023-07-07 04:00:00,2591.86,14.22,79.31,6.76
2023-07-07 05:00:00,2733.9,10.17,63.44,5.57
2023-07-07 06:00:00,2613.02,14.49,63.03,4.65
2023-07-07 07:00:00,2773.56,16.52,47.27,6.61
2023-07-07 08:00:00,2754.55,10.99,39.66,9.23
2023-07-07 09:00:00,2796.63,10.54,45.05,2.58
2023-07-07 10:00:00,2759.52,10.93,44.49,1.56
2023-07-07 11:00:00,2826.95,12.84,51.29,4.14
2023-07-07 12:00:00,2866.59,16.77,32.77,5.09
2023-07-07 13:00:00,2908.6,13.14,55.16,3.2
2023-07-07 14:00:00,2817.7,11.15,73.68,3.5
2023-07-07 15:00:00,2836.78,13.24,68.98,2.9
2023-07-07 16:00:00,2756.14,11.24,74.67,3.26
2023-07-07 17:00:00,2753.89,10.62,78.42,1.64
2023-07-07 18:00:00,2682.78,9.53,60.92,3.56
2023-07-07 19:00:00,2693.01,11.84,56.69,3.58
2023-07-07 20:00:00,2652.98,11.68,25.69,6.24
2023-07-07 21:00:00,2517.53,15.89,53.45,5.62
2023-07-07 22:00:00,2453.2,14.99,74.01,4.81
2023-07-07 23:00:00,2444.56,16.9,69.51,3.78
2023-07-08 00:00:00,1693.96,13.31,31.03,6.53
2023-07-08 01:00:00,1690.88,15.25,50.92,5.59
2023-07-08 02:00:00,1745.5,8.26,74.61,3.56
2023-07-08 03:00:00,1706.21,15.23,69.46,2.04
2023-07-08 04:00:00,1849.55,12.87,48.72,5.69
2023-07-08 05:00:00,1847.7,13.51,56.11,5.02
2023-07-08 06:00:00,1908.61,9.96,64.7,3.36
2023-07-08 07:00:00,1866.09,11.52,67.33,2.89
2023-07-08 08:00:00,1978.65,12.5,50.34,5.2
2023-07-08 09:00:00,2016.91,12.55,67.88,6.91
2023-07-08 10:00:00,1889.33,10.43,42.66,1.59
2023-07-08 11:00:00,2024.79,14.26,69.32,3.86
2023-07-08 12:00:00,1969.79,15.04,54.74,4.46
2023-07-08 13:00:00,2006.1,11.75,72.67,3.37
2023-07-08 14:00:00,2004.48,17.12,49.87,5.24
2023-07-08 15:00:00,1945.41,12.15,64.45,10.7
2023-07-08 16:00:00,1895.25,15.78,35.36,7.55
2023-07-08 17:00:00,1928.94,13.4,58.36,4.99
2023-07-08 18:00:00,1919.01,11.19,41.03,4.89
2023-07-08 19:00:00,1827.37,9.7,61.08,5.92
2023-07-08 20:00:00,1812.21,11.88,35.13,0.91
2023-07-08 21:00:00,1794.73,8.48,80.09,4.19
2023-07-08 22:00:00,1773.75,8.9,49.29,2.5
2023-07-08 23:00:00,1829.66,11.82,57.25,8.12
2023-07-09 00:00:00,1601.88,7.13,68.61,4.84
2023-07-09 01:00:00,1745.48,14.3,72.3,4.34
2023-07-09 02:00:00,1718.93,14.21,50.82,4.43
2023-07-09 03:00:00,1789.7,13.32,71.55,6.32
2023-07-09 04:00:00,1751.56,9.07,63.72,5.42
2023-07-09 05:00:00,1888.94,12.19,48.72,6.04
2023-07-09 06:00:00,1902.48,9.26,48.42,8.89
2023-07-09 07:00:00,1948.9,14.45,60.68,2.17
2023-07-09 08:00:00,1989.26,13.8,65.42,4.88
2023-07-09 09:00:00,2004.79,11.02,60.51,3.54
2023-07-09 10:00:00,1923.67,12.42,59.77,3.83
2023-07-09 11:00:00,1968.26,8.85,55.54,5.08
2023-07-09 12:00:00,2010.3,11.69,59.74,7.05
2023-07-09 13:00:00,2009.18,12.7,82.47,8.13
2023-07-09 14:00:00,2042.83,12.25,81.48,5.25
2023-07-09 15:00:00,1983.19,13.93,65.76,2.94
2023-07-09 16:00:00,1895.36,15.88,86.74,2.79
2023-07-09 17:00:00,1881.73,10.85,60.43,6.47
2023-07-09 18:00:00,1940.28,19.3,46.23,5.98
2023-07-09 19:00:00,1821.87,13.22,48.59,3.97
2023-07-09 20:00:00,1749.0,15.49,43.7,6.77
2023-07-09 21:00:00,1791.11,12.55,54.55,5.46
2023-07-09 22:00:00,1810.51,7.37,20.89,4.43
2023-07-09 23:00:00,1675.52,16.93,53.77,5.49
2023-07-10 00:00:00,2345.48,14.12,38.73,0.0
2023-07-10 01:00:00,2421.36,17.26,47.93,3.75
2023-07-10 02:00:00,2467.73,14.56,53.78,4.0
2023-07-10 03:00:00,2547.98,11.8,77.59,8.95
2023-07-10 04:00:00,2624.0,10.03,58.75,5.04
2023-07-10 05:00:00,2640.42,9.53,54.26,1.86
2023-07-10 06:00:00,2786.21,10.87,59.81,4.32
2023-07-10 07:00:00,2776.0,12.39,59.66,6.66
2023-07-10 08:00:00,2793.74,8.05,41.54,7.41
2023-07-10 09:00:00,2833.86,19.05,83.16,4.58
2023-07-10 10:00:00,2873.91,10.58,42.17,4.24
2023-07-10 11:00:00,2892.3,16.21,67.29,6.06
2023-07-10 12:00:00,2792.27,10.99,33.56,4.7
2023-07-10 13:00:00,2840.29,10.99,63.61,1.63
2023-07-10 14:00:00,2855.01,9.71,51.8,6.12
2023-07-10 15:00:00,2786.78,11.22,80.2,2.23
2023-07-10 16:00:00,2776.66,11.67,59.07,5.6
2023-07-10 17:00:00,2749.4,10.08,50.96,3.08
2023-07-10 18:00:00,2674.5,13.32,45.16,4.43
2023-07-10 19:00:00,2688.18,14.13,67.16,3.46
2023-07-10 20:00:00,2607.43,12.55,62.18,6.13
2023-07-10 21:00:00,2667.32,17.34,60.35,2.2
2023-07-10 22:00:00,2325.72,11.96,78.74,4.78
2023-07-10 23:00:00,2453.79,14.13,55.36,5.48
2023-07-11 00:00:00,2268.42,8.94,54.18,1.45
2023-07-11 01:00:00,2462.58,12.52,49.97,6.48
2023-07-11 02:00:00,2625.8024130644308,15.97,55.67,7.02
2023-07-11 03:00:00,2568.96,14.86,52.62,7.1
2023-07-11 04:00:00,2624.29,9.03,58.23,4.6
2023-07-11 05:00:00,2667.72,11.61,58.64,8.7
2023-07-11 06:00:00,2671.92,8.7,61.12,3.3
2023-07-11 07:00:00,2666.36,15.29,61.42,5.39
2023-07-11 08:00:00,2673.19,11.8,69.33,2.18
2023-07-11 09:00:00,2814.65,16.67,60.45,5.91
2023-07-11 10:00:00,2698.67,7.44,64.0,8.39
2023-07-11 11:00:00,2894.9,18.02,75.37,3.67
2023-07-11 12:00:00,2911.78,13.88,53.13,2.74
2023-07-11 13:00:00,2794.9,12.74,61.44,1.92
2023-07-11 14:00:00,2846.29,11.99,69.34,4.43
2023-07-11 15:00:00,2829.34,11.8,27.01,3.09
2023-07-11 16:00:00,2811.71,11.53,77.28,4.7
2023-07-11 17:00:00,2750.31,14.07,73.32,2.79
2023-07-11 18:00:00,2767.89,12.6,80.09,5.71
2023-07-11 19:00:00,2703.55,14.8,47.51,7.35
2023-07-11 20:00:00,2615.33,8.59,33.82,3.49
2023-07-11 21:00:00,2512.81,17.57,66.65,5.4
2023-07-11 22:00:00,2510.56,14.25,44.37,8.53
2023-07-11 23:00:00,2382.01,11.26,46.37,6.18
2023-07-12 00:00:00,2405.34,12.15,63.36,3.83
2023-07-12 01:00:00,2388.48,4.91,19.15,4.64
2023-07-12 02:00:00,2479.33,13.34,73.97,4.54
2023-07-12 03:00:00,2565.29,8.35,83.95,4.64
2023-07-12 04:00:00,2545.1,14.66,67.78,7.1
2023-07-12 05:00:00,2722.15,16.42,53.35,5.23
2023-07-12 06:00:00,2720.61,8.84,58.82,2.34
2023-07-12 07:00:00,2811.31,10.3,70.6,3.6
2023-07-12 08:00:00,2817.43,11.64,84.19,2.82
2023-07-12 09:00:00,2881.8,13.69,36.32,3.89
2023-07-12 10:00:00,3002.45,8.19,50.71,3.39
2023-07-12 11:00:00,2791.78,11.39,58.86,5.69
2023-07-12 12:00:00,2824.0,12.7,70.09,7.29
2023-07-12 13:00:00,2820.82,8.7,56.42,5.15
2023-07-12 14:00:00,2944.47,13.96,44.18,5.41
2023-07-12 15:00:00,2804.14,8.31,60.0,4.11
2023-07-12 16:00:00,2722.02,11.39,91.81,4.6
2023-07-12 17:00:00,2761.93,12.29,67.72,7.77
2023-07-12 18:00:00,2656.03,18.8,61.01,7.02
2023-07-12 19:00:00,2656.07,10.53,45.05,7.98
2023-07-12 20:00:00,2579.68,10.49,52.85,7.66
2023-07-12 21:00:00,2643.51,15.15,57.43,4.31
2023-07-12 22:00:00,2438.64,14.27,34.09,3.1
2023-07-12 23:00:00,2443.5,12.71,58.55,5.85
2023-07-13 00:00:00,2432.57,16.58,80.72,5.1
2023-07-13 01:00:00,2404.89,13.96,75.49,4.02
2023-07-13 02:00:00,2500.31,6.11,63.98,9.75
2023-07-13 03:00:00,2592.0,14.37,62.14,6.27
2023-07-13 04:00:00,2629.36,9.56,48.92,4.65
2023-07-13 05:00:00,2601.54,11.2,64.24,2.69
2023-07-13 06:00:00,2646.54,16.04,84.47,6.86
2023-07-13 07:00:00,2713.18,10.05,65.92,5.41
2023-07-13 08:00:00,2871.83,11.09,39.16,4.56
2023-07-13 09:00:00,2850.95,12.99,35.32,3.1
2023-07-13 10:00:00,2859.29,11.15,48.06,7.87
2023-07-13 11:00:00,2840.61,13.54,34.67,6.36
2023-07-13 12:00:00,2778.1,14.3,60.86,8.8
2023-07-13 13:00:00,2926.41,11.45,26.99,3.43
2023-07-13 14:00:00,2819.43,13.11,35.04,1.19
2023-07-13 15:00:00,2839.48,15.12,63.81,4.98
2023-07-13 16:00:00,2763.3,8.9,73.98,3.15
2023-07-13 17:00:00,2730.11,14.76,62.41,8.89
2023-07-13 18:00:00,2668.44,11.99,45.6,3.68
2023-07-13 19:00:00,2642.05,11.11,86.98,8.1
2023-07-13 20:00:00,2677.59,15.27,76.48,8.13
2023-07-13 21:00:00,2469.56,11.47,39.77,2.17
2023-07-13 22:00:00,2470.22,4.18,72.16,0.0
2023-07-13 23:00:00,2452.33,12.52,80.72,4.49
2023-07-14 00:00:00,2326.6,12.58,88.85,5.13
2023-07-14 01:00:00,2265.8,17.82,40.86,8.16
2023-07-14 02:00:00,2426.22,9.54,58.53,2.51
2023-07-14 03:00:00,2494.72,13.46,27.67,9.24
2023-07-14 04:00:00,2556.67,14.26,78.34,6.27
2023-07-14 05:00:00,2632.84,15.25,60.47,2.84
2023-07-14 06:00:00,2592.76,14.07,58.8,5.39
2023-07-14 07:00:00,2746.48,14.06,49.21,3.42
2023-07-14 08:00:00,2813.48,11.66,59.13,4.42
2023-07-14 09:00:00,2822.0,9.03,44.13,3.8
2023-07-14 10:00:00,2876.4,21.82,61.97,6.9
2023-07-14 11:00:00,2804.66,14.61,44.82,7.95
2023-07-14 12:00:00,2846.65,14.89,69.23,4.51
2023-07-14 13:00:00,2870.84,10.91,60.25,3.21
2023-07-14 14:00:00,2861.91,13.26,74.76,5.4
2023-07-14 15:00:00,2842.21,7.87,59.9,6.16
2023-07-14 16:00:00,2867.03,13.14,35.76,7.33
2023-07-14 17:00:00,2716.01,13.64,38.76,3.24
2023-07-14 18:00:00,2630.2,14.96,55.01,2.64
2023-07-14 19:00:00,2623.56,15.75,68.65,6.31
2023-07-14 20:00:00,2647.33,14.39,62.13,4.36
2023-07-14 21:00:00,2584.55,11.81,60.63,6.8
2023-07-14 22:00:00,2422.47,13.13,37.57,4.9
2023-07-14 23:00:00,2373.4,9.33,68.32,5.59
2023-07-15 00:00:00,1743.09,12.01,40.38,4.23
2023-07-15 01:00:00,1776.31,11.45,73.71,4.42
2023-07-15 02:00:00,1799.31,9.35,47.5,8.05
2023-07-15 03:00:00,1893.78,14.23,58.76,5.27
2023-07-15 04:00:00,1763.3,13.69,49.29,7.44
2023-07-15 05:00:00,1905.55,12.66,72.48,3.54
2023-07-15 06:00:00,1830.75,9.79,53.73,5.72
2023-07-15 07:00:00,1896.2,14.01,41.89,2.66
2023-07-15 08:00:00,2103.11,14.83,51.25,3.33
2023-07-15 09:00:00,2000.56,11.11,77.4,11.81
2023-07-15 10:00:00,1955.43,16.28,56.71,7.92
2023-07-15 11:00:00,2005.93,12.11,55.35,6.28
2023-07-15 12:00:00,1989.05,12.91,86.4,6.24
2023-07-15 13:00:00,1976.44,13.12,68.13,7.41
2023-07-15 14:00:00,2004.41,15.97,70.44,5.46
2023-07-15 15:00:00,1993.25,11.72,52.37,3.98
2023-07-15 16:00:00,1967.65,17.72,72.8,3.46
2023-07-15 17:00:00,1902.38,10.95,33.44,6.54
2023-07-15 18:00:00,1911.46,12.66,38.88,6.54
2023-07-15 19:00:00,1802.36,12.52,71.81,3.7
2023-07-15 20:00:00,1868.86,12.67,60.43,4.46
2023-07-15 21:00:00,1711.47,12.99,46.63,5.3
2023-07-15 22:00:00,1694.9,12.21,78.88,4.02
2023-07-15 23:00:00,1668.29,16.36,47.6,3.19
2023-07-16 00:00:00,1609.18,16.65,42.14,4.04
2023-07-16 01:00:00,1761.29,17.9,45.28,3.76
2023-07-16 02:00:00,1747.98,15.37,64.35,4.0
2023-07-16 03:00:00,1742.46,10.92,24.67,6.61
2023-07-16 04:00:00,1858.73,13.59,70.92,4.46
2023-07-16 05:00:00,1916.55,6.37,57.85,4.56
2023-07-16 06:00:00,1913.02,14.82,65.6,7.52
2023-07-16 07:00:00,1923.57,9.38,65.37,9.41
2023-07-16 08:00:00,1901.13,7.61,39.82,3.0
2023-07-16 09:00:00,1924.65,10.0,49.51,5.82
2023-07-16 10:00:00,2078.95,17.38,71.99,7.74
2023-07-16 11:00:00,1981.68,14.47,63.82,7.53
2023-07-16 12:00:00,2031.37,9.59,76.62,2.74
2023-07-16 13:00:00,2067.42,18.21,57.26,4.93
