datetime,energy_consumption,temperature,humidity,wind_speed,is_holiday
2023-06-03 12:00:00,3069.83,21.19,74.96,7.9,0
2023-06-03 13:00:00,3044.96,17.53,61.65,6.08,0
2023-06-03 14:00:00,3140.1,16.08,59.84,4.86,0
2023-06-03 15:00:00,2834.77,18.38,84.43,4.88,0
2023-06-03 16:00:00,3067.21,18.92,66.91,6.26,0
2023-06-03 17:00:00,2813.37,17.26,64.42,4.49,0
2023-06-03 18:00:00,2595.15,23.79,72.53,7.08,0
2023-06-03 19:00:00,2396.96,23.69,51.82,8.12,0
2023-06-03 20:00:00,2393.55,22.19,82.25,7.3,0
2023-06-03 21:00:00,2088.49,21.03,72.73,6.14,0
2023-06-03 22:00:00,2329.73,20.54,85.17,4.39,0
2023-06-03 23:00:00,2223.83,17.45,71.19,7.08,0
2023-06-04 00:00:00,2261.14,18.87,63.99,5.56,0
2023-06-04 01:00:00,2102.5,19.21,80.47,3.96,0
2023-06-04 02:00:00,2358.9,18.13,85.0,9.01,0
2023-06-04 03:00:00,2175.33,17.24,57.5,7.59,0
2023-06-04 04:00:00,2288.07,19.13,68.97,8.84,0
2023-06-04 05:00:00,2260.35,20.7,72.39,8.52,0
2023-06-04 06:00:00,2480.12,20.44,76.09,11.9,0
2023-06-04 07:00:00,2691.13,19.53,75.33,3.61,0
2023-06-04 08:00:00,2763.49,20.7,73.69,6.33,0
2023-06-04 09:00:00,2945.37,21.7,65.19,4.49,0
2023-06-04 10:00:00,3211.36,17.88,68.8,2.55,0
2023-06-04 11:00:00,3267.27,19.06,76.86,5.11,0
2023-06-04 12:00:00,3099.73,22.06,69.43,5.99,0
2023-06-04 13:00:00,3211.05,18.07,70.51,4.35,0
2023-06-04 14:00:00,3115.34,18.71,77.04,6.8,0
2023-06-04 15:00:00,2835.07,18.2,64.42,5.69,0
2023-06-04 16:00:00,2675.22,19.17,88.1,7.97,0
2023-06-04 17:00:00,2445.04,18.96,77.07,4.96,0
2023-06-04 18:00:00,2416.21,22.64,70.65,4.13,0
2023-06-04 19:00:00,2361.15,19.59,88.28,3.97,0
2023-06-04 20:00:00,2265.07,18.77,75.43,6.55,0
2023-06-04 21:00:00,2366.16,17.23,87.81,7.02,0
2023-06-04 22:00:00,2388.04,20.29,76.7,2.11,0
2023-06-04 23:00:00,2174.35,19.26,69.86,8.02,0
2023-06-05 00:00:00,3818.02,19.94,60.29,4.22,0
2023-06-05 01:00:00,3303.74,18.15,82.97,5.77,0
2023-06-05 02:00:00,3842.41,20.44,63.62,5.84,0
2023-06-05 03:00:00,3822.38,17.18,73.96,5.28,0
2023-06-05 04:00:00,3685.55,14.11,60.62,6.21,0
2023-06-05 05:00:00,3589.6,21.97,74.78,6.08,0
2023-06-05 06:00:00,4512.02,22.68,74.5,5.87,0
2023-06-05 07:00:00,4234.67,22.0,43.51,7.74,0
2023-06-05 08:00:00,4754.59,22.78,63.91,4.41,0
2023-06-05 09:00:00,5088.37,19.16,74.9,4.89,0
2023-06-05 10:00:00,4838.19,17.79,61.92,5.95,0
2023-06-05 11:00:00,5817.27,20.07,72.03,7.45,0
2023-06-05 12:00:00,5097.6,21.33,70.42,0.98,0
2023-06-05 13:00:00,5373.7,22.78,75.48,7.87,0
2023-06-05 14:00:00,4995.39,20.14,74.61,0.23,0
2023-06-05 15:00:00,4830.98,19.92,63.16,8.91,0
2023-06-05 16:00:00,4937.07,18.38,57.46,7.76,0
2023-06-05 17:00:00,4412.17,19.07,67.65,4.55,0
2023-06-05 18:00:00,4313.59,18.22,57.36,8.6,0
2023-06-05 19:00:00,3872.76,18.97,58.78,6.64,0
2023-06-05 20:00:00,3766.44,19.74,69.81,9.07,0
2023-06-05 21:00:00,3764.5,17.64,69.96,9.33,0
2023-06-05 22:00:00,4003.9,19.43,100.0,8.31,0
2023-06-05 23:00:00,3513.3,19.06,65.3,1.69,0
2023-06-06 00:00:00,4084.25,19.05,65.4,6.94,0
2023-06-06 01:00:00,4030.78,20.97,64.69,7.96,0
2023-06-06 02:00:00,3697.24,15.61,85.1,2.46,0
2023-06-06 03:00:00,3870.39,18.81,61.97,7.86,0
2023-06-06 04:00:00,3551.23,19.59,49.62,7.47,0
2023-06-06 05:00:00,3840.73,18.62,80.97,2.04,0
2023-06-06 06:00:00,4596.39,20.56,78.53,3.77,0
2023-06-06 07:00:00,4657.25,20.91,82.85,8.56,0
2023-06-06 08:00:00,5141.74,22.76,79.57,7.22,0
2023-06-06 09:00:00,4976.76,16.91,79.14,6.16,0
2023-06-06 10:00:00,4911.91,21.3,81.83,11.41,0
2023-06-06 11:00:00,5102.5,17.04,65.63,7.9,0
2023-06-06 12:00:00,5466.42,21.57,72.25,3.26,0
2023-06-06 13:00:00,5243.75,22.43,59.17,8.46,0
2023-06-06 14:00:00,4912.23,21.36,77.18,5.07,0
2023-06-06 15:00:00,5152.02,20.78,80.47,4.02,0
2023-06-06 16:00:00,5085.8,23.8,55.88,0.0,0
2023-06-06 17:00:00,4661.28,22.46,71.81,5.74,0
2023-06-06 18:00:00,4373.26,19.39,74.92,10.63,0
2023-06-06 19:00:00,4026.7,19.05,66.9,8.0,0
2023-06-06 20:00:00,3660.48,17.95,55.11,6.92,0
2023-06-06 21:00:00,3760.47,21.2,65.66,11.0,0
2023-06-06 22:00:00,3671.66,19.55,56.2,4.41,0
2023-06-06 23:00:00,3767.13,19.9,60.67,7.53,0
2023-06-07 00:00:00,3811.42,22.49,76.22,6.41,0
2023-06-07 01:00:00,3664.04,22.12,71.66,2.95,0
2023-06-07 02:00:00,3990.19,17.82,74.56,6.45,0
2023-06-07 03:00:00,3641.33,18.12,71.37,6.64,0
2023-06-07 04:00:00,3855.71,22.37,84.13,6.38,0
2023-06-07 05:00:00,3761.6,22.26,75.53,5.6,0
2023-06-07 06:00:00,3982.0,20.16,67.05,6.04,0
2023-06-07 07:00:00,4581.05,18.44,76.12,2.88,0
2023-06-07 08:00:00,5063.31,21.48,71.85,9.04,0
2023-06-07 09:00:00,5235.21,21.58,94.45,7.34,0
2023-06-07 10:00:00,5745.82,20.47,58.63,11.58,0
2023-06-07 11:00:00,5029.53,17.86,67.91,7.56,0
2023-06-07 12:00:00,5182.9,21.4,59.56,7.08,0
2023-06-07 13:00:00,4966.05,19.03,63.71,5.55,0
2023-06-07 14:00:00,5016.73,16.17,72.56,6.17,0
2023-06-07 15:00:00,4492.67,18.31,60.45,2.98,0
2023-06-07 16:00:00,4850.13,18.67,62.97,5.21,0
2023-06-07 17:00:00,4362.35,19.85,79.63,7.52,0
2023-06-07 18:00:00,4120.41,20.86,81.16,5.74,0
2023-06-07 19:00:00,3556.6,20.07,80.92,7.19,0
2023-06-07 20:00:00,3983.95,20.79,67.16,7.77,0
2023-06-07 21:00:00,3834.03,20.98,63.06,6.94,0
2023-06-07 22:00:00,4119.73,18.39,84.22,9.03,0
2023-06-07 23:00:00,3717.89,20.18,59.68,6.5,0
2023-06-08 00:00:00,4078.31,21.59,69.18,7.67,0
2023-06-08 01:00:00,3984.58,17.58,76.22,6.93,0
2023-06-08 02:00:00,3459.0,19.54,69.55,4.7,0
2023-06-08 03:00:00,3923.48,14.31,86.02,5.92,0
2023-06-08 04:00:00,4164.48,15.56,57.63,3.57,0
2023-06-08 05:00:00,3731.55,18.56,49.2,8.79,0
2023-06-08 06:00:00,4251.59,19.42,71.76,4.37,0
2023-06-08 07:00:00,4772.3,16.21,72.37,5.3,0
2023-06-08 08:00:00,4952.47,18.49,74.7,5.5,0
2023-06-08 09:00:00,5007.27,18.48,58.14,5.65,0
2023-06-08 10:00:00,5071.76,18.97,64.31,5.57,0
2023-06-08 11:00:00,5401.93,21.14,81.9,5.24,0
2023-06-08 12:00:00,5177.29,24.25,52.21,5.81,0
2023-06-08 13:00:00,5091.44,17.16,80.26,10.1,0
2023-06-08 14:00:00,5061.38,20.57,65.13,5.3,0
2023-06-08 15:00:00,4569.28,18.64,74.13,8.39,0
2023-06-08 16:00:00,4791.67,19.65,72.49,3.13,0
2023-06-08 17:00:00,4304.21,19.59,68.03,2.12,0
2023-06-08 18:00:00,4557.22,19.6,84.23,8.95,0
2023-06-08 19:00:00,3907.24,17.02,73.84,8.53,0
2023-06-08 20:00:00,3778.79,19.29,76.6,4.38,0
2023-06-08 21:00:00,3378.27,21.56,71.24,4.57,0
2023-06-08 22:00:00,3490.81,21.1,82.45,6.6,0
2023-06-08 23:00:00,4265.57,18.26,61.57,5.04,0
2023-06-09 00:00:00,3815.53,18.6,56.03,8.34,0
2023-06-09 01:00:00,3772.57,22.87,72.29,7.96,0
2023-06-09 02:00:00,3806.29,20.71,79.43,7.78,0
2023-06-09 03:00:00,3395.07,18.87,55.87,7.9,0
2023-06-09 04:00:00,3489.91,19.74,84.44,3.23,0
2023-06-09 05:00:00,3555.74,20.32,71.66,4.44,0
2023-06-09 06:00:00,4190.21,17.77,61.0,9.4,0
2023-06-09 07:00:00,4530.22,17.89,57.81,9.3,0
2023-06-09 08:00:00,5008.01,20.39,62.12,5.39,0
2023-06-09 09:00:00,5127.64,19.28,68.73,7.88,0
2023-06-09 10:00:00,5076.04,17.28,59.88,7.24,0
2023-06-09 11:00:00,5218.13,16.93,64.73,3.48,0
2023-06-09 12:00:00,5510.18,17.1,85.36,6.36,0
2023-06-09 13:00:00,4930.94,19.56,83.21,2.47,0
2023-06-09 14:00:00,5241.88,19.18,64.32,5.56,0
2023-06-09 15:00:00,5011.77,20.67,87.85,4.71,0
2023-06-09 16:00:00,4896.18,13.89,70.5,9.39,0
2023-06-09 17:00:00,4528.29,18.27,75.34,6.06,0
2023-06-09 18:00:00,4473.94,20.07,87.17,8.16,0
2023-06-09 19:00:00,3750.96,19.89,67.11,5.91,0
2023-06-09 20:00:00,3700.37,18.3,72.37,3.76,0
2023-06-09 21:00:00,3528.07,20.59,67.31,5.61,0
2023-06-09 22:00:00,3951.18,21.98,59.5,6.63,0
2023-06-09 23:00:00,3418.48,21.05,68.92,7.42,0
2023-06-10 00:00:00,2180.67,22.56,67.55,4.87,0
2023-06-10 01:00:00,2194.34,20.21,71.7,8.64,0
2023-06-10 02:00:00,2539.41,23.7,62.33,6.85,0
2023-06-10 03:00:00,2401.97,18.85,72.48,5.85,0
2023-06-10 04:00:00,2356.61,20.17,91.05,6.56,0
2023-06-10 05:00:00,2115.08,18.64,78.23,9.71,0
2023-06-10 06:00:00,2653.61,16.4,70.97,5.61,0
2023-06-10 07:00:00,2726.06,22.41,69.13,3.95,0
2023-06-10 08:00:00,2611.59,19.99,79.7,5.67,0
2023-06-10 09:00:00,2980.19,20.21,68.71,6.77,0
2023-06-10 10:00:00,2933.18,22.32,72.6,8.03,0
2023-06-10 11:00:00,3078.53,18.21,65.62,5.42,0
2023-06-10 12:00:00,3270.87,20.71,82.35,5.44,0
2023-06-10 13:00:00,3173.98,18.82,74.77,6.23,0
2023-06-10 14:00:00,3275.08,17.89,77.94,12.23,0
2023-06-10 15:00:00,2895.56,18.61,61.32,2.39,0
2023-06-10 16:00:00,2657.77,20.7,65.36,6.62,0
2023-06-10 17:00:00,2547.91,22.81,77.31,5.38,0
2023-06-10 18:00:00,2496.3,20.67,81.62,5.23,0
2023-06-10 19:00:00,2266.93,19.69,66.83,8.5,0
2023-06-10 20:00:00,2284.37,19.47,62.58,10.94,0
2023-06-10 21:00:00,2415.76,20.43,99.35,3.76,0
2023-06-10 22:00:00,2366.5,18.64,68.91,10.63,0
2023-06-10 23:00:00,2180.27,22.78,71.29,4.74,0
2023-06-11 00:00:00,2296.97,18.82,59.42,6.17,0
2023-06-11 01:00:00,2322.74,19.21,76.43,7.24,0
2023-06-11 02:00:00,2086.88,20.66,69.28,9.39,0
2023-06-11 03:00:00,2369.23,17.91,65.97,5.85,0
2023-06-11 04:00:00,2253.06,18.85,64.47,10.19,0
2023-06-11 05:00:00,2334.05,21.86,68.93,2.2,0
2023-06-11 06:00:00,2945.96,22.13,81.84,5.78,0
2023-06-11 07:00:00,2494.57,19.52,79.47,5.67,0
2023-06-11 08:00:00,2859.54,16.61,63.1,3.95,0
2023-06-11 09:00:00,3075.48,19.31,62.87,8.95,0
2023-06-11 10:00:00,3233.61,20.7,74.91,4.01,0
2023-06-11 11:00:00,3435.87,20.1,76.1,7.6,0
2023-06-11 12:00:00,2962.53,24.18,72.08,5.01,0
2023-06-11 13:00:00,3336.57,18.7,72.13,7.95,0
2023-06-11 14:00:00,3274.51,16.92,58.48,7.24,0
2023-06-11 15:00:00,3020.71,20.02,64.69,5.47,0
2023-06-11 16:00:00,3088.04,17.42,86.93,6.69,0
2023-06-11 17:00:00,3133.56,19.68,67.55,4.41,0
2023-06-11 18:00:00,2427.68,20.21,47.85,4.69,0
2023-06-11 19:00:00,2363.71,21.57,59.77,5.74,0
2023-06-11 20:00:00,2233.23,18.46,81.57,4.63,0
2023-06-11 21:00:00,2151.47,20.88,55.02,6.83,0
2023-06-11 22:00:00,2289.09,20.87,66.86,6.85,0
2023-06-11 23:00:00,2337.12,21.54,69.89,6.11,0
2023-06-12 00:00:00,3753.67,21.04,63.35,7.1,0
2023-06-12 01:00:00,3629.83,18.77,83.24,5.3,0
2023-06-12 02:00:00,3903.22,16.54,88.8,6.04,0
2023-06-12 03:00:00,4009.52,20.75,62.26,10.66,0
2023-06-12 04:00:00,3734.53,20.09,93.36,7.11,0
2023-06-12 05:00:00,3922.02,20.27,67.27,6.88,0
2023-06-12 06:00:00,4459.19,17.09,62.86,3.82,0
2023-06-12 07:00:00,4628.92,21.91,64.09,5.36,0
2023-06-12 08:00:00,4958.5,18.35,71.23,8.65,0
2023-06-12 09:00:00,5078.43,20.62,78.11,5.03,0
2023-06-12 10:00:00,5588.32,16.19,61.09,6.58,0
2023-06-12 11:00:00,5294.11,17.0,65.16,3.87,0
2023-06-12 12:00:00,5515.34,21.56,55.85,6.71,0
2023-06-12 13:00:00,5224.59,22.21,80.31,6.31,0
2023-06-12 14:00:00,4930.9,20.6,78.87,5.31,0
2023-06-12 15:00:00,4462.43,19.74,84.41,3.48,0
2023-06-12 16:00:00,4595.86,22.25,79.79,4.73,0
2023-06-12 17:00:00,4398.68,19.88,65.25,8.62,0
2023-06-12 18:00:00,4283.73,21.8,58.68,7.6,0
2023-06-12 19:00:00,3920.48,18.59,58.7,8.26,0
2023-06-12 20:00:00,3445.72,22.62,68.54,6.11,0
2023-06-12 21:00:00,3827.57,20.93,64.85,4.17,0
2023-06-12 22:00:00,4228.82,25.29,70.29,6.97,0
2023-06-12 23:00:00,3841.44,19.84,57.6,4.64,0
2023-06-13 00:00:00,3656.25,18.88,71.92,7.6,0
2023-06-13 01:00:00,3653.25,21.06,55.23,4.43,0
2023-06-13 02:00:00,3459.32,17.49,63.79,6.78,0
2023-06-13 03:00:00,3791.28,16.82,77.01,3.52,0
2023-06-13 04:00:00,4125.06,18.43,68.4,5.1,0
2023-06-13 05:00:00,3674.77,22.48,72.12,4.45,0
2023-06-13 06:00:00,4804.28,20.2,64.46,5.47,0
2023-06-13 07:00:00,4764.53,23.87,69.64,6.07,0
2023-06-13 08:00:00,4807.55,20.25,74.28,7.3,0
2023-06-13 09:00:00,5336.65,17.55,86.03,5.68,0
2023-06-13 10:00:00,4747.7,21.9,82.12,4.26,0
2023-06-13 11:00:00,5128.07,20.61,68.14,1.98,0
2023-06-13 12:00:00,5404.5,17.06,82.85,3.69,0
2023-06-13 13:00:00,4734.78,18.13,61.44,7.18,0
2023-06-13 14:00:00,4971.75,21.4,62.36,6.12,0
2023-06-13 15:00:00,4721.24,21.74,61.58,8.36,0
2023-06-13 16:00:00,4808.82,17.99,77.99,9.61,0
2023-06-13 17:00:00,4659.73,23.7,78.71,7.71,0
2023-06-13 18:00:00,4196.01,21.5,76.84,0.0,0
2023-06-13 19:00:00,3782.7,21.51,69.7,6.57,0
2023-06-13 20:00:00,3987.89,19.5,60.65,6.32,0
2023-06-13 21:00:00,3570.97,16.89,64.73,4.97,0
2023-06-13 22:00:00,4081.73,18.75,57.13,9.26,0
2023-06-13 23:00:00,3917.72,19.63,73.55,6.17,0
2023-06-14 00:00:00,4026.6,17.32,76.69,8.46,0
2023-06-14 01:00:00,3650.89,19.4,78.0,3.88,0
2023-06-14 02:00:00,3774.26,21.29,61.26,7.48,0
2023-06-14 03:00:00,3567.08,20.72,57.25,1.78,0
2023-06-14 04:00:00,3909.98,16.71,75.22,4.23,0
2023-06-14 05:00:00,3630.89,17.54,47.91,3.2,0
2023-06-14 06:00:00,4318.64,20.77,68.51,5.57,0
2023-06-14 07:00:00,4620.54,22.78,82.02,5.82,0
2023-06-14 08:00:00,4835.49,23.4,71.08,1.82,0
2023-06-14 09:00:00,4365.4,16.11,70.28,3.87,0
2023-06-14 10:00:00,5067.05,16.27,67.14,4.48,0
2023-06-14 11:00:00,4970.81,15.95,71.67,5.75,0
2023-06-14 12:00:00,5135.47,20.46,59.03,5.62,0
2023-06-14 13:00:00,5061.9,23.04,65.02,8.89,0
2023-06-14 14:00:00,5108.47,20.88,70.26,3.6,0
2023-06-14 15:00:00,5061.44,23.9,77.07,5.32,0
2023-06-14 16:00:00,4387.35,18.58,95.32,6.64,0
2023-06-14 17:00:00,4470.8,20.6,77.26,4.8,0
2023-06-14 18:00:00,4119.41,19.79,81.77,5.36,0
2023-06-14 19:00:00,3665.7,18.43,81.55,5.42,0
2023-06-14 20:00:00,3951.73,18.61,77.15,5.17,0
2023-06-14 21:00:00,3603.16,19.85,84.06,8.07,0
2023-06-14 22:00:00,3950.41,21.56,80.5,7.8,0
2023-06-14 23:00:00,3663.97,17.01,82.02,6.78,0
2023-06-15 00:00:00,3842.46,17.82,70.45,3.77,0
2023-06-15 01:00:00,3888.0,18.32,89.12,4.81,0
2023-06-15 02:00:00,3836.64,18.94,77.99,3.16,0
2023-06-15 03:00:00,3942.51,18.7,88.92,7.79,0
2023-06-15 04:00:00,3680.71,20.94,76.48,12.09,0
2023-06-15 05:00:00,3610.24,20.17,63.25,8.2,0
2023-06-15 06:00:00,4074.47,20.21,72.85,8.53,0
2023-06-15 07:00:00,4416.12,16.19,67.92,4.21,0
2023-06-15 08:00:00,5177.4,19.86,69.85,4.93,0
2023-06-15 09:00:00,5180.34,18.04,49.48,8.6,0
2023-06-15 10:00:00,5096.79,18.6,78.11,2.39,0
2023-06-15 11:00:00,5086.03,19.76,83.08,7.39,0
2023-06-15 12:00:00,5371.54,21.54,78.19,6.81,0
2023-06-15 13:00:00,4975.71,18.13,55.91,4.17,0
2023-06-15 14:00:00,5520.82,18.62,66.09,6.35,0
2023-06-15 15:00:00,5116.05,20.16,79.11,4.28,0
2023-06-15 16:00:00,5202.56,20.71,62.83,6.62,0
2023-06-15 17:00:00,4290.29,20.7,67.83,5.85,0
2023-06-15 18:00:00,4313.24,20.93,73.63,1.8,0
2023-06-15 19:00:00,3797.39,18.79,52.81,6.0,0
2023-06-15 20:00:00,4002.85,19.86,67.64,6.07,0
2023-06-15 21:00:00,4098.58,21.15,52.07,1.85,0
2023-06-15 22:00:00,3671.71,16.36,69.01,6.21,0
2023-06-15 23:00:00,3860.67,18.84,63.95,8.67,0
2023-06-16 00:00:00,3379.32,19.75,59.6,10.45,0
2023-06-16 01:00:00,3857.66,21.95,69.34,3.34,0
2023-06-16 02:00:00,3853.06,21.89,81.04,5.9,0
2023-06-16 03:00:00,3920.58,17.8,77.41,8.13,0
2023-06-16 04:00:00,3959.0,22.37,61.25,5.29,0
2023-06-16 05:00:00,3968.54,19.63,74.18,5.42,0
2023-06-16 06:00:00,4417.71,19.26,85.33,3.71,0
2023-06-16 07:00:00,4207.99,20.42,82.72,4.92,0
2023-06-16 08:00:00,4499.86,18.49,74.47,6.15,0
2023-06-16 09:00:00,4923.93,19.22,70.98,4.83,0
2023-06-16 10:00:00,5761.97,17.93,90.36,8.74,0
2023-06-16 11:00:00,5193.75,21.82,52.2,6.06,0
2023-06-16 12:00:00,5432.26,18.17,56.86,9.11,0
2023-06-16 13:00:00,5037.0,16.7,65.71,4.14,0
2023-06-16 14:00:00,5355.57,22.77,76.53,1.48,0
2023-06-16 15:00:00,5175.79,21.13,69.62,3.05,0
2023-06-16 16:00:00,5037.72,19.18,65.45,4.49,0
2023-06-16 17:00:00,4177.14,22.65,75.33,5.34,0
2023-06-16 18:00:00,4368.29,19.65,69.41,6.06,0
2023-06-16 19:00:00,3792.16,21.72,63.42,7.3,0
2023-06-16 20:00:00,3975.35,22.25,74.88,5.44,0
2023-06-16 21:00:00,3741.97,18.89,75.35,4.97,0
2023-06-16 22:00:00,3831.83,19.09,72.38,7.75,0
2023-06-16 23:00:00,4122.52,19.11,60.72,5.38,0
2023-06-17 00:00:00,2394.59,21.56,60.65,6.3,0
2023-06-17 01:00:00,2168.37,22.37,70.3,5.28,0
2023-06-17 02:00:00,2274.94,21.02,67.01,6.61,0
2023-06-17 03:00:00,2360.39,18.1,87.91,9.58,0
2023-06-17 04:00:00,2387.88,19.32,60.32,6.21,0
2023-06-17 05:00:00,2243.82,18.27,65.46,7.85,0
2023-06-17 06:00:00,2550.58,19.92,59.23,7.26,0
2023-06-17 07:00:00,2833.17,17.15,61.78,7.93,0
2023-06-17 08:00:00,2668.65,18.56,58.07,5.52,0
2023-06-17 09:00:00,3198.4,21.93,76.71,4.11,0
2023-06-17 10:00:00,3047.78,17.94,85.94,3.77,0
2023-06-17 11:00:00,2908.39,18.32,70.42,10.1,0
2023-06-17 12:00:00,3181.59,23.83,68.21,8.02,0
2023-06-17 13:00:00,3223.31,21.82,74.11,6.32,0
2023-06-17 14:00:00,3033.55,18.22,60.4,5.73,0
2023-06-17 15:00:00,3187.24,23.66,77.16,4.51,0
2023-06-17 16:00:00,2674.8,17.32,67.58,7.23,0
2023-06-17 17:00:00,3110.7,20.46,55.35,7.83,0
2023-06-17 18:00:00,2751.31,18.27,46.81,5.04,0
2023-06-17 19:00:00,2239.81,20.56,74.29,2.04,0
2023-06-17 20:00:00,2269.84,23.76,63.57,4.48,0
2023-06-17 21:00:00,2334.21,24.18,80.28,5.81,0
2023-06-17 22:00:00,2150.66,14.97,73.39,7.83,0
2023-06-17 23:00:00,2441.91,17.69,77.42,6.96,0
2023-06-18 00:00:00,2317.72,16.63,60.95,6.95,0
2023-06-18 01:00:00,2320.5,17.62,76.48,4.93,0
2023-06-18 02:00:00,2366.79,19.88,72.7,5.93,0
2023-06-18 03:00:00,1956.51,19.23,85.51,5.5,0
2023-06-18 04:00:00,2248.08,22.0,47.86,7.64,0
2023-06-18 05:00:00,2288.04,23.65,62.88,7.94,0
2023-06-18 06:00:00,2569.0,21.1,79.0,5.81,0
2023-06-18 07:00:00,2491.71,18.4,63.65,3.96,0
2023-06-18 08:00:00,2883.59,18.02,89.24,8.7,0
2023-06-18 09:00:00,3036.44,23.9,85.49,4.82,0
2023-06-18 10:00:00,3213.64,17.92,65.33,5.06,0
2023-06-18 11:00:00,3329.63,17.11,53.0,3.47,0
2023-06-18 12:00:00,3298.86,14.51,59.8,5.88,0
2023-06-18 13:00:00,3150.72,19.41,71.77,4.35,0
2023-06-18 14:00:00,3267.81,20.05,77.85,8.45,0
2023-06-18 15:00:00,3113.47,17.98,62.96,6.45,0
2023-06-18 16:00:00,3093.96,19.48,84.42,5.43,0
2023-06-18 17:00:00,2782.37,22.01,78.18,1.51,0
2023-06-18 18:00:00,2451.39,20.31,66.8,4.38,0
2023-06-18 19:00:00,2327.0,20.6,71.91,4.57,0
2023-06-18 20:00:00,2359.23,19.13,61.66,4.12,0
2023-06-18 21:00:00,2081.77,20.36,92.11,7.64,0
2023-06-18 22:00:00,2360.92,18.28,59.54,4.75,0
2023-06-18 23:00:00,2286.1,21.69,69.55,4.94,0
2023-06-19 00:00:00,3782.58,19.47,74.2,6.28,0
2023-06-19 01:00:00,3933.01,18.25,73.17,8.23,0
2023-06-19 02:00:00,3780.64,21.05,61.08,10.33,0
2023-06-19 03:00:00,3676.24,21.45,78.54,9.29,0
2023-06-19 04:00:00,3527.08,20.24,77.03,9.15,0
2023-06-19 05:00:00,3656.93,22.03,59.34,5.11,0
2023-06-19 06:00:00,4081.65,19.22,76.08,4.55,0
2023-06-19 07:00:00,4743.91,19.79,66.07,5.32,0
2023-06-19 08:00:00,4705.15,19.65,58.59,8.13,0
2023-06-19 09:00:00,5050.91,24.02,68.77,5.69,0
2023-06-19 10:00:00,4957.51,18.95,68.17,7.68,0
2023-06-19 11:00:00,5310.94,21.28,73.58,1.56,0
2023-06-19 12:00:00,4978.3,15.77,81.57,6.83,0
2023-06-19 13:00:00,5552.94,22.19,62.37,7.06,0
2023-06-19 14:00:00,5453.44,19.11,62.83,3.51,0
2023-06-19 15:00:00,5127.32,23.19,87.42,8.7,0
2023-06-19 16:00:00,4427.64,19.43,62.81,2.01,0
2023-06-19 17:00:00,4687.44,21.46,71.17,3.12,0
2023-06-19 18:00:00,4342.7,20.01,64.0,7.42,0
2023-06-19 19:00:00,3921.41,18.36,59.56,2.16,0
2023-06-19 20:00:00,4063.95,22.34,70.05,5.97,0
2023-06-19 21:00:00,3713.57,19.09,73.28,4.43,0
2023-06-19 22:00:00,3568.31,21.85,76.65,6.72,0
2023-06-19 23:00:00,3916.78,17.27,79.25,7.22,0
2023-06-20 00:00:00,3904.02,18.76,74.14,5.77,0
2023-06-20 01:00:00,4261.76,20.07,74.94,6.08,0
2023-06-20 02:00:00,4055.89,18.73,73.15,4.39,0
2023-06-20 03:00:00,3824.66,21.53,85.25,6.25,0
2023-06-20 04:00:00,3958.25,18.9,83.91,2.81,0
2023-06-20 05:00:00,4001.86,20.58,71.06,10.2,0
2023-06-20 06:00:00,4142.58,19.51,87.64,7.17,0
2023-06-20 07:00:00,4848.91,19.16,55.56,6.05,0
2023-06-20 08:00:00,5097.29,20.26,90.45,5.33,0
2023-06-20 09:00:00,5326.48,22.3,89.24,5.34,0
2023-06-20 10:00:00,5445.16,23.72,69.15,5.48,0
2023-06-20 11:00:00,5627.3,20.38,80.69,6.27,0
2023-06-20 12:00:00,5518.76,19.31,79.69,2.61,0
2023-06-20 13:00:00,5354.19,19.0,82.37,6.74,0
2023-06-20 14:00:00,5523.97,18.42,63.97,7.45,0
2023-06-20 15:00:00,4976.27,20.74,82.03,7.27,0
2023-06-20 16:00:00,5397.32,19.48,71.96,3.28,0
2023-06-20 17:00:00,4832.66,20.44,74.83,3.18,0
2023-06-20 18:00:00,4524.2,21.98,59.56,4.6,0
2023-06-20 19:00:00,3748.85,20.65,69.49,6.71,0
2023-06-20 20:00:00,3645.49,18.42,59.98,4.67,0
2023-06-20 21:00:00,3350.05,20.67,59.04,9.17,0
2023-06-20 22:00:00,3674.62,23.58,52.16,5.37,0
2023-06-20 23:00:00,3741.02,19.77,70.37,4.95,0
2023-06-21 00:00:00,3551.65,21.29,65.51,5.45,0
2023-06-21 01:00:00,3811.81,22.31,74.25,6.67,0
2023-06-21 02:00:00,3974.82,20.56,78.31,6.33,0
2023-06-21 03:00:00,3790.74,14.55,60.1,3.61,0
2023-06-21 04:00:00,3778.62,23.08,67.58,8.26,0
2023-06-21 05:00:00,3699.75,16.17,62.1,4.71,0
2023-06-21 06:00:00,4053.23,19.47,79.46,3.49,0
2023-06-21 07:00:00,4801.76,17.6,71.55,6.98,0
2023-06-21 08:00:00,4619.71,20.63,61.5,8.84,0
2023-06-21 09:00:00,4948.97,21.4,61.51,4.83,0
2023-06-21 10:00:00,5306.97,21.96,80.56,8.48,0
2023-06-21 11:00:00,5238.75,20.21,66.06,8.62,0
2023-06-21 12:00:00,5332.3,20.68,72.9,4.01,0
2023-06-21 13:00:00,5178.31,19.77,67.03,6.06,0
2023-06-21 14:00:00,5118.7,20.55,45.62,6.13,0
2023-06-21 15:00:00,4674.16,20.07,57.99,6.15,0
